VALUE,COUNT,FSTTYP_W,LC16_EVT_2,FORTYPCD,FORTYPNAME,FILTER,KB COMMENT,FLDTYPCD,FLDTYPNAME,EVT_NAME,EVT_LF,SAF_SRM
1675,233,942,7060,942,California laurel,Dry,,942,California laurel,East Cascades Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1676,25,942,7263,942,California laurel,Dry,,942,California laurel,East Cascades Oak-Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1683,1,942,7262,942,California laurel,Dry,,942,California laurel,East Cascades Oak Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1742,302,942,7039,942,California laurel,Dry,,942,California laurel,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1784,474,942,7037,942,California laurel,Dry,,942,California laurel,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1922,47,942,7174,942,California laurel,Dry,,942,California laurel,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
2032,38,942,7035,942,California laurel,Dry,,942,California laurel,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Tree,SAF 229: Pacific Douglas-Fir
2048,1511415,942,7043,942,California laurel,Dry,,942,California laurel,Mediterranean California Mixed Evergreen Forest,Tree,SAF 234: Douglas-Fir-Tanoak-Pacific Madrone
2168,31485,942,7029,942,California laurel,Dry,,942,California laurel,Mediterranean California Mixed Oak Woodland,Tree,SAF 246: California Black Oak
2209,1146,942,7030,942,California laurel,Dry,,942,California laurel,Mediterranean California Lower Montane Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2229,1796,942,9129,942,California laurel,Dry,,942,California laurel,Mediterranean California Foothill and Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
2445,3,942,7260,942,California laurel,Dry,,942,California laurel,Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,SAF 246: California Black Oak
2468,5373,942,7021,942,California laurel,Dry,,942,California laurel,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Tree,SAF 231: Port Orford-Cedar
2517,83,942,7031,942,California laurel,Dry,,942,California laurel,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,Tree,SAF 247: Jeffrey Pine
2662,97,942,7261,942,California laurel,Dry,,942,California laurel,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2691,254,942,7170,942,California laurel,Dry,,942,California laurel,Klamath-Siskiyou Xeromorphic Serpentine Savanna,Tree,SAF 248: Knobcone Pine
2706,152,942,7022,942,California laurel,Dry,,942,California laurel,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Tree,SAF 248: Knobcone Pine
2709,6828,942,7028,942,California laurel,Dry,,942,California laurel,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
2887,107,942,7177,942,California laurel,Dry,,942,California laurel,California Coastal Closed-Cone Conifer Forest and Woodland,Tree,SAF 248: Knobcone Pine
2901,43786,942,7015,942,California laurel,Dry,,942,California laurel,California Coastal Redwood Forest,Tree,SAF 232: Redwood
2903,8,942,9133,942,California laurel,Dry,,942,California laurel,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Tree,SRM 203: Riparian Woodland
2984,108,942,7032,942,California laurel,Dry,,942,California laurel,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
2989,29,942,7027,942,California laurel,Dry,,942,California laurel,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Tree,SAF 243: Sierra Nevada Mixed Conifer
3835,24297,942,7112,942,California laurel,Dry,,942,California laurel,California Central Valley Mixed Oak Savanna,Tree,SRM 201: Blue Oak Woodland
3898,1490,942,9302,942,California laurel,Dry,,942,California laurel,Californian Ruderal Forest,Tree,LF 53: Ruderal Forest
3936,571,942,7034,942,California laurel,Dry,,942,California laurel,Mediterranean California Mesic Serpentine Woodland,Tree,SAF 248: Knobcone Pine
4009,277955,942,7113,942,California laurel,Dry,,942,California laurel,California Coastal Live Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4123,44880,942,7014,942,California laurel,Dry,,942,California laurel,Central and Southern California Mixed Evergreen Woodland,Tree,SAF 249: Canyon Live Oak
4253,2,942,7114,942,California laurel,Dry,,942,California laurel,California Lower Montane Foothill Pine Woodland and Savanna,Tree,SAF 250: Blue Oak-Digger Pine
4434,1,942,7062,942,California laurel,Dry,,942,California laurel,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Tree,SRM 415: Curlleaf Mountain-Mahogany
4530,16311,942,7118,942,California laurel,Dry,,942,California laurel,Southern California Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
105,8711,371,7178,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Tree,SAF 227: Western Redcedar-Western Hemlock
128,153593,371,7041,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Mountain Hemlock Forest,Tree,SAF 205: Mountain Hemlock
189,1469,371,9165,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Hardwood-Conifer Swamp,Tree,SAF 222: Black Cottonwood-Willow
326,167,371,9170,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Lowland Mixed Hardwood-Conifer Forest,Tree,SAF 229: Pacific Douglas-Fir
365,174,371,7038,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Maritime Mesic Subalpine Parkland,Tree,SAF 205: Mountain Hemlock
568,232,371,7042,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Mesic Western Hemlock-Silver Fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
601,11984,371,7035,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Tree,SAF 229: Pacific Douglas-Fir
808,162086,371,7047,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,SAF 213: Grand Fir
848,1229,371,7174,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
856,166568,371,7045,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
878,6534,371,7156,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Lowland Riparian Forest,Tree,SAF 222: Black Cottonwood-Willow
946,72750,371,7018,371,California mixed conifer,Dry,,241,Western white pine,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,SAF 213: Grand Fir
968,29455,371,7158,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Montane Riparian Woodland,Tree,SAF 222: Black Cottonwood-Willow
1052,26,371,7046,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,SAF 208: Whitebark Pine
1068,2921,371,7063,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Broadleaf Landslide Forest,Tree,SAF 221: Red Alder
1434,5687,371,7060,371,California mixed conifer,Dry,,241,Western white pine,East Cascades Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1446,9003,371,7053,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
1453,1892,371,7008,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Oak Woodland,Tree,SAF 233: Oregon White Oak
1486,31,371,7263,371,California mixed conifer,Dry,,241,Western white pine,East Cascades Oak-Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1513,27,371,7262,371,California mixed conifer,Dry,,241,Western white pine,East Cascades Oak Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1565,36238,371,7011,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
1628,6583,371,7037,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1658,10401,371,7166,371,California mixed conifer,Dry,,241,Western white pine,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
1663,610,371,7039,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1707,5038,371,7165,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tree,SRM 109: Ponderosa Pine-Shrubland
1743,39,371,9002,371,California mixed conifer,Dry,,241,Western white pine,Columbia Basin Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
1747,584,371,9012,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
1816,3093,371,7055,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
1843,178,371,7050,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
1869,169,371,7056,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
1883,62870,371,7017,371,California mixed conifer,Dry,,241,Western white pine,Columbia Plateau Western Juniper Woodland and Savanna,Tree,SRM 107: Western Juniper-Big Sagebrush-Bluebunch Wheatgrass
1925,217536,371,7173,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Wooded Volcanic Flowage,Tree,SAF 218: Lodgepole Pine
1936,27844,371,7179,371,California mixed conifer,Dry,,241,Western white pine,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
1970,1458,371,7062,371,California mixed conifer,Dry,,241,Western white pine,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Tree,SRM 415: Curlleaf Mountain-Mahogany
1982,1,371,7010,371,California mixed conifer,Dry,,241,Western white pine,Northern Rocky Mountain Western Larch Savanna,Tree,SAF 212: Western Larch
2096,162376,371,7033,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Subalpine Woodland,Tree,SAF 256: California Mixed Subalpine
2138,397629,371,7044,371,California mixed conifer,Dry,,241,Western white pine,Northern California Mesic Subalpine Woodland,Tree,SAF 205: Mountain Hemlock
2141,14028496,371,7028,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
2219,3254922,371,7043,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Mixed Evergreen Forest,Tree,SAF 234: Douglas-Fir-Tanoak-Pacific Madrone
2252,258982,371,7172,371,California mixed conifer,Dry,,241,Western white pine,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tree,SAF 211: White Fir
2262,55716,371,7058,371,California mixed conifer,Dry,,241,Western white pine,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Tree,SAF 218: Lodgepole Pine
2268,6737584,371,7027,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Tree,SAF 243: Sierra Nevada Mixed Conifer
2315,2305192,371,7032,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
2371,6,371,7036,371,California mixed conifer,Dry,,241,Western white pine,North Pacific Seasonal Sitka Spruce Forest,Tree,SAF 223: Sitka Spruce
2404,867810,371,7030,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Lower Montane Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2435,49229,371,7260,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,SAF 246: California Black Oak
2491,45644,371,7021,371,California mixed conifer,Dry,,241,Western white pine,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Tree,SAF 231: Port Orford-Cedar
2504,101688,371,7261,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2540,68774,371,9129,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Foothill and Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
2614,89361,371,7029,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Mixed Oak Woodland,Tree,SAF 246: California Black Oak
2627,41972,371,7031,371,California mixed conifer,Dry,,241,Western white pine,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,Tree,SAF 247: Jeffrey Pine
2675,662,371,7049,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Tree,SAF 219: Limber Pine
2725,11827,371,7022,371,California mixed conifer,Dry,,241,Western white pine,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Tree,SAF 248: Knobcone Pine
2748,178,371,9133,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Tree,SRM 203: Riparian Woodland
2774,235,371,7170,371,California mixed conifer,Dry,,241,Western white pine,Klamath-Siskiyou Xeromorphic Serpentine Savanna,Tree,SAF 248: Knobcone Pine
2790,95,371,7057,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
2912,9822,371,7177,371,California mixed conifer,Dry,,241,Western white pine,California Coastal Closed-Cone Conifer Forest and Woodland,Tree,SAF 248: Knobcone Pine
2928,3858,371,7015,371,California mixed conifer,Dry,,241,Western white pine,California Coastal Redwood Forest,Tree,SAF 232: Redwood
2952,4819,371,7061,371,California mixed conifer,Dry,,241,Western white pine,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
3081,23,371,9003,371,California mixed conifer,Dry,,241,Western white pine,Great Basin Foothill and Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
3250,365,371,7019,371,California mixed conifer,Dry,,241,Western white pine,Great Basin Pinyon-Juniper Woodland,Tree,SRM 412: Juniper-Pinyon Woodland
3283,303085,371,7051,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
3351,392792,371,7052,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
3408,1369,371,7013,371,California mixed conifer,Dry,,241,Western white pine,Western Great Plains Dry Bur Oak Forest and Woodland,Tree,SAF 236: Bur Oak
3425,40202,371,7114,371,California mixed conifer,Dry,,241,Western white pine,California Lower Montane Foothill Pine Woodland and Savanna,Tree,SAF 250: Blue Oak-Digger Pine
3454,3627,371,7265,371,California mixed conifer,Dry,,241,Western white pine,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Tree,SAF 250: Blue Oak-Digger Pine
3483,5833,371,9019,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
3497,3017,371,7264,371,California mixed conifer,Dry,,241,Western white pine,California Lower Montane Blue Oak Woodland and Savanna,Tree,SAF 250: Blue Oak-Digger Pine
3529,17196,371,7016,371,California mixed conifer,Dry,,241,Western white pine,Colorado Plateau Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
3543,4941,371,9302,371,California mixed conifer,Dry,,241,Western white pine,Californian Ruderal Forest,Tree,LF 53: Ruderal Forest
3556,67,371,7020,371,California mixed conifer,Dry,,241,Western white pine,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
3596,11,371,9022,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
3619,347,371,7112,371,California mixed conifer,Dry,,241,Western white pine,California Central Valley Mixed Oak Savanna,Tree,SRM 201: Blue Oak Woodland
3624,591,371,7034,371,California mixed conifer,Dry,,241,Western white pine,Mediterranean California Mesic Serpentine Woodland,Tree,SAF 248: Knobcone Pine
3734,11175,371,7012,371,California mixed conifer,Dry,,241,Western white pine,Rocky Mountain Bigtooth Maple Ravine Woodland,Tree,SRM 418: Bigtooth Maple
3740,57,371,7151,371,California mixed conifer,Dry,,241,Western white pine,California Central Valley Riparian Woodland,Tree,SRM 203: Riparian Woodland
3768,227220,371,7054,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Ponderosa Pine Woodland,Tree,SAF 237: Interior Ponderosa Pine
3770,454,371,7117,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Ponderosa Pine Savanna,Tree,SAF 237: Interior Ponderosa Pine
3948,13381,371,7113,371,California mixed conifer,Dry,,241,Western white pine,California Coastal Live Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4203,3440,371,7059,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4225,134548,371,7014,371,California mixed conifer,Dry,,241,Western white pine,Central and Southern California Mixed Evergreen Woodland,Tree,SAF 249: Canyon Live Oak
4284,4,371,9028,371,California mixed conifer,Dry,,241,Western white pine,Western Great Plains Riparian Woodland,Tree,LF 42: Great Plains Riparian
4557,9024,371,7118,371,California mixed conifer,Dry,,241,Western white pine,Southern California Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4692,33568,371,7024,371,California mixed conifer,Dry,,241,Western white pine,Madrean Lower Montane Pine-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4706,3624,371,7026,371,California mixed conifer,Dry,,241,Western white pine,Madrean Upper Montane Conifer-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4741,460,371,7023,371,California mixed conifer,Dry,,241,Western white pine,Madrean Encinal,Tree,SAF 241: Western Live Oak
4791,4,371,7119,371,California mixed conifer,Dry,,241,Western white pine,Southern Rocky Mountain Juniper Woodland and Savanna,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4839,373,371,9035,371,California mixed conifer,Dry,,241,Western white pine,North American Warm Desert Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
988,1349,935,7045,935,California white oak (valley oak),Dry,,935,California white oak (valley oak),Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
